timestamp,user,ip,country,severity,reason,event_type,mitre_id,mitre_technique,attempt_count
2026-05-29 03:05:19,guest,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:05:26,jane.smith,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,9
2026-05-29 03:05:43,jane.smith,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,2
2026-05-29 03:05:46,admin,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,5
2026-05-29 03:05:50,admin,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,11
2026-05-29 03:06:07,admin,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,7
2026-05-29 03:06:13,admin,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,6
2026-05-29 03:06:23,guest,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,6
2026-05-29 03:06:30,hr.user,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,7
2026-05-29 03:06:40,dev.ops,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,4
2026-05-29 03:07:15,root,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,15
2026-05-29 03:07:19,dev.ops,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:07:33,jane.smith,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,4
2026-05-29 03:08:16,john.doe,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,2
2026-05-29 03:08:34,root,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,9
2026-05-29 03:09:29,john.doe,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,8
2026-05-29 03:09:39,guest,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:09:48,hr.user,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:09:49,hr.user,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,6
2026-05-29 03:10:14,admin,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,9
2026-05-29 03:10:14,guest,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,1
2026-05-29 03:10:29,john.doe,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,9
2026-05-29 03:10:34,jane.smith,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,3
2026-05-29 03:10:42,john.doe,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:10:43,guest,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,5
2026-05-29 03:10:47,john.doe,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,8
2026-05-29 03:10:48,dev.ops,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,9
2026-05-29 03:10:54,jane.smith,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:11:59,admin,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:12:00,deekshitha,83.31.154.28,IN,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1
2026-05-29 03:12:08,john.doe,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,7
2026-05-29 03:12:14,hr.user,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,9
2026-05-29 03:12:39,jane.smith,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,1
2026-05-29 03:13:02,hr.user,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,4
2026-05-29 03:13:35,guest,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,8
2026-05-29 03:13:40,admin,184.17.230.3,DE,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1
2026-05-29 03:13:53,guest,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,4
2026-05-29 03:13:55,hr.user,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:14:14,jane.smith,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,3
2026-05-29 03:14:20,jane.smith,116.149.212.250,KP,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1
2026-05-29 03:14:53,admin,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,4
2026-05-29 03:15:20,john.doe,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:15:28,admin,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,4
2026-05-29 03:15:31,admin,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,3
2026-05-29 03:15:49,hr.user,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,9
2026-05-29 03:16:02,dev.ops,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,9
2026-05-29 03:16:13,deekshitha,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:16:58,guest,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,11
2026-05-29 03:17:16,jane.smith,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:17:31,dev.ops,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,2
2026-05-29 03:17:39,root,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,3
2026-05-29 03:17:42,root,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,9
2026-05-29 03:17:52,deekshitha,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,8
2026-05-29 03:18:44,root,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,12
2026-05-29 03:19:03,john.doe,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,10
2026-05-29 03:19:13,admin,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,3
2026-05-29 03:19:20,dev.ops,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,6
2026-05-29 03:19:20,root,157.69.248.3,DE,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1
2026-05-29 03:19:21,admin,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:19:29,dev.ops,167.171.101.174,NG,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1
2026-05-29 03:19:55,hr.user,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,8
2026-05-29 03:20:16,dev.ops,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,6
2026-05-29 03:20:17,admin,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,2
2026-05-29 03:20:26,admin,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:20:31,guest,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,9
2026-05-29 03:20:39,admin,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:20:52,root,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,7
2026-05-29 03:21:16,hr.user,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,7
2026-05-29 03:21:21,john.doe,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:21:52,root,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:21:53,guest,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,7
2026-05-29 03:21:55,john.doe,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,6
2026-05-29 03:22:00,guest,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,5
2026-05-29 03:22:37,admin,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,9
2026-05-29 03:22:39,deekshitha,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,12
2026-05-29 03:22:44,dev.ops,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,4
2026-05-29 03:23:13,guest,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:23:17,dev.ops,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,12
2026-05-29 03:23:38,admin,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,3
2026-05-29 03:24:10,guest,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:24:24,deekshitha,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,5
2026-05-29 03:24:41,admin,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,9
2026-05-29 03:25:06,hr.user,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:25:15,john.doe,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,11
2026-05-29 03:25:16,root,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,11
2026-05-29 03:25:19,hr.user,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:25:33,guest,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,4
2026-05-29 03:25:39,admin,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,1
2026-05-29 03:25:55,hr.user,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,1
2026-05-29 03:25:58,hr.user,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:26:04,admin,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,3
2026-05-29 03:26:09,admin,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,5
2026-05-29 03:26:27,dev.ops,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:26:29,guest,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,9
2026-05-29 03:26:30,root,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:26:32,root,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,9
2026-05-29 03:26:35,root,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:27:02,hr.user,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,9
2026-05-29 03:27:15,deekshitha,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:27:50,hr.user,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:27:54,admin,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:28:36,admin,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,5
2026-05-29 03:28:49,hr.user,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,3
2026-05-29 03:28:59,dev.ops,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:29:08,jane.smith,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:29:43,hr.user,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,3
2026-05-29 03:29:53,hr.user,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,5
2026-05-29 03:30:47,jane.smith,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:31:16,guest,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:32:04,guest,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,6
2026-05-29 03:32:08,hr.user,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:32:25,jane.smith,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:32:25,john.doe,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,3
2026-05-29 03:32:27,guest,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,7
2026-05-29 03:32:32,root,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,9
2026-05-29 03:32:43,hr.user,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:32:44,jane.smith,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,10
2026-05-29 03:32:58,root,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,4
2026-05-29 03:33:59,dev.ops,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:34:04,admin,104.12.69.191,DE,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1
2026-05-29 03:34:24,guest,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:34:47,jane.smith,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,4
2026-05-29 03:34:49,john.doe,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,10
2026-05-29 03:36:56,guest,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,9
2026-05-29 03:36:57,guest,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,2
2026-05-29 03:37:19,deekshitha,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,12
2026-05-29 03:37:27,jane.smith,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:37:40,jane.smith,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:37:57,deekshitha,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:38:24,john.doe,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,4
2026-05-29 03:38:35,admin,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,10
2026-05-29 03:38:40,hr.user,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,11
2026-05-29 03:38:45,guest,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,7
2026-05-29 03:39:48,jane.smith,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:40:41,hr.user,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:41:36,hr.user,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,11
2026-05-29 03:41:52,dev.ops,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,12
2026-05-29 03:41:56,deekshitha,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:42:13,dev.ops,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,8
2026-05-29 03:42:35,john.doe,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:42:36,deekshitha,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,1
2026-05-29 03:43:30,john.doe,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,11
2026-05-29 03:43:41,hr.user,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,7
2026-05-29 03:43:42,root,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,3
2026-05-29 03:44:29,root,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:44:36,jane.smith,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:44:41,dev.ops,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:45:44,dev.ops,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:45:50,deekshitha,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,7
2026-05-29 03:46:12,root,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,5
2026-05-29 03:46:16,jane.smith,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,6
2026-05-29 03:46:17,admin,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:46:27,john.doe,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,6
2026-05-29 03:46:29,admin,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,1
2026-05-29 03:46:41,deekshitha,98.67.64.31,RU,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1
2026-05-29 03:47:23,hr.user,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,10
2026-05-29 03:47:26,deekshitha,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:47:26,john.doe,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,8
2026-05-29 03:47:32,guest,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:47:42,dev.ops,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,7
2026-05-29 03:48:01,root,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,7
2026-05-29 03:48:06,john.doe,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,1
2026-05-29 03:48:45,hr.user,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:49:16,hr.user,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,2
2026-05-29 03:49:28,hr.user,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:50:53,root,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,3
2026-05-29 03:51:01,guest,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,1
2026-05-29 03:51:22,guest,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,12
2026-05-29 03:51:24,deekshitha,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:51:25,root,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,4
2026-05-29 03:51:37,hr.user,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,5
2026-05-29 03:51:49,guest,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,3
2026-05-29 03:52:16,admin,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,8
2026-05-29 03:52:45,root,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,2
2026-05-29 03:52:46,root,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,9
2026-05-29 03:52:50,deekshitha,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,4
2026-05-29 03:53:34,jane.smith,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,9
2026-05-29 03:54:07,root,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,6
2026-05-29 03:54:32,hr.user,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,1
2026-05-29 03:54:39,hr.user,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,15
2026-05-29 03:54:51,root,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,10
2026-05-29 03:54:58,deekshitha,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,2
2026-05-29 03:55:13,jane.smith,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1
2026-05-29 03:57:08,admin,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,10
