alert_id,timestamp,user,ip,country,severity,reason,event_type,mitre_id,mitre_technique,attempt_count,risk_score,ml_label,priority_score,recommended_action
SOC-A9CD1C5B,2026-05-26 00:18:36,john.doe,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,6,53.3,NORMAL,71.98,Block IP immediately + Reset user password + Enable MFA
SOC-E84ECED3,2026-05-26 03:59:32,dev.ops,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,12,52.96,NORMAL,71.78,Block IP immediately + Reset user password + Enable MFA
SOC-1EBF3B8E,2026-05-26 03:46:08,dev.ops,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,12,52.96,NORMAL,71.78,Block IP immediately + Reset user password + Enable MFA
SOC-CD9F6E51,2026-05-26 04:13:42,john.doe,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,12,52.82,NORMAL,71.69,Block IP immediately + Reset user password + Enable MFA
SOC-6DC8F516,2026-05-26 04:58:46,john.doe,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,12,52.82,NORMAL,71.69,Block IP immediately + Reset user password + Enable MFA
SOC-2E857EB5,2026-05-26 02:30:54,john.doe,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,13,52.79,NORMAL,71.67,Block IP immediately + Reset user password + Enable MFA
SOC-6409C44A,2026-05-26 02:57:12,admin,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,12,52.68,NORMAL,71.61,Block IP immediately + Reset user password + Enable MFA
SOC-EF27B74E,2026-05-26 02:04:17,admin,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,12,52.68,NORMAL,71.61,Block IP immediately + Reset user password + Enable MFA
SOC-2CAA368C,2026-05-26 02:06:51,admin,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,12,52.68,NORMAL,71.61,Block IP immediately + Reset user password + Enable MFA
SOC-ED6B5371,2026-05-26 04:56:35,admin,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,5,52.59,NORMAL,71.55,Block IP immediately + Reset user password + Enable MFA
SOC-8CEDB044,2026-05-26 03:09:41,root,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,7,52.48,NORMAL,71.49,Block IP immediately + Reset user password + Enable MFA
SOC-BDD6FC8F,2026-05-26 00:06:27,jane.smith,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,9,52.42,NORMAL,71.45,Block IP immediately + Reset user password + Enable MFA
SOC-431A982F,2026-05-26 00:26:26,admin,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,9,52.23,NORMAL,71.34,Block IP immediately + Reset user password + Enable MFA
SOC-1DD42323,2026-05-26 00:20:14,root,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,5,52.11,NORMAL,71.27,Block IP immediately + Reset user password + Enable MFA
SOC-D43D5B9D,2026-05-26 02:52:25,root,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,7,52.07,NORMAL,71.24,Block IP immediately + Reset user password + Enable MFA
SOC-1B49B4D8,2026-05-26 02:53:13,root,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,7,52.07,NORMAL,71.24,Block IP immediately + Reset user password + Enable MFA
SOC-22AD3C5E,2026-05-26 04:37:34,john.doe,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,10,51.5,NORMAL,70.9,Block IP immediately + Reset user password + Enable MFA
SOC-CEB3CCD6,2026-05-26 04:10:26,admin,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,3,51.5,NORMAL,70.9,Block IP immediately + Reset user password + Enable MFA
SOC-ED67B73C,2026-05-26 04:34:52,john.doe,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,10,51.5,NORMAL,70.9,Block IP immediately + Reset user password + Enable MFA
SOC-835B6A71,2026-05-26 04:05:15,root,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,9,51.38,NORMAL,70.83,Block IP immediately + Reset user password + Enable MFA
SOC-323335AD,2026-05-26 00:20:37,jane.smith,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,8,51.26,NORMAL,70.76,Block IP immediately + Reset user password + Enable MFA
SOC-9E160656,2026-05-26 04:43:41,admin,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,4,51.09,NORMAL,70.65,Block IP immediately + Reset user password + Enable MFA
SOC-FE16D6E5,2026-05-26 00:35:24,admin,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,5,50.88,NORMAL,70.53,Block IP immediately + Reset user password + Enable MFA
SOC-1F17EE8B,2026-05-26 00:21:46,dev.ops,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,10,50.77,NORMAL,70.46,Block IP immediately + Reset user password + Enable MFA
SOC-A8AA8185,2026-05-26 04:21:27,admin,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,9,50.74,NORMAL,70.44,Block IP immediately + Reset user password + Enable MFA
SOC-425849D8,2026-05-26 01:32:13,deekshitha,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,6,50.46,NORMAL,70.28,Block IP immediately + Reset user password + Enable MFA
SOC-ED553231,2026-05-26 00:20:32,admin,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,8,50.44,NORMAL,70.26,Block IP immediately + Reset user password + Enable MFA
SOC-4989364D,2026-05-26 00:07:20,dev.ops,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,5,50.44,NORMAL,70.26,Block IP immediately + Reset user password + Enable MFA
SOC-60781581,2026-05-26 00:20:52,admin,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,8,50.44,NORMAL,70.26,Block IP immediately + Reset user password + Enable MFA
SOC-089B5A3B,2026-05-26 04:35:56,jane.smith,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,10,50.44,NORMAL,70.26,Block IP immediately + Reset user password + Enable MFA
SOC-30BA58FD,2026-05-26 04:23:28,guest,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,8,50.39,NORMAL,70.23,Block IP immediately + Reset user password + Enable MFA
SOC-E7D73799,2026-05-26 00:53:01,dev.ops,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,10,50.29,NORMAL,70.17,Block IP immediately + Reset user password + Enable MFA
SOC-319C80A3,2026-05-26 04:36:16,jane.smith,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,12,50.17,NORMAL,70.1,Block IP immediately + Reset user password + Enable MFA
SOC-D7BECFEE,2026-05-26 00:50:20,john.doe,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,5,50.1,NORMAL,70.06,Block IP immediately + Reset user password + Enable MFA
SOC-5596124B,2026-05-26 00:54:13,john.doe,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,5,50.1,NORMAL,70.06,Block IP immediately + Reset user password + Enable MFA
SOC-C91BC32C,2026-05-26 02:20:40,john.doe,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,11,50.0,NORMAL,70.0,Block IP immediately + Reset user password + Enable MFA
SOC-192E2076,2026-05-26 02:38:00,john.doe,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,11,50.0,NORMAL,70.0,Block IP immediately + Reset user password + Enable MFA
SOC-127428A5,2026-05-26 00:24:05,admin,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,49.9,NORMAL,69.94,Block IP + Force password reset for all targeted users
SOC-914F4EA3,2026-05-26 00:56:59,admin,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,1,49.9,NORMAL,69.94,Block IP immediately + Reset user password + Enable MFA
SOC-8A867DC8,2026-05-26 00:52:53,admin,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,1,49.9,NORMAL,69.94,Block IP immediately + Reset user password + Enable MFA
SOC-9A9A0827,2026-05-26 01:25:56,root,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,4,49.78,NORMAL,69.87,Block IP immediately + Reset user password + Enable MFA
SOC-A30E9261,2026-05-26 01:04:14,root,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,4,49.78,NORMAL,69.87,Block IP immediately + Reset user password + Enable MFA
SOC-32A0D8B1,2026-05-26 00:29:16,admin,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,6,49.77,NORMAL,69.86,Block IP immediately + Reset user password + Enable MFA
SOC-F5D9899A,2026-05-26 04:05:59,dev.ops,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,9,49.73,NORMAL,69.84,Block IP immediately + Reset user password + Enable MFA
SOC-6F5A72AE,2026-05-26 03:53:12,admin,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,8,49.66,NORMAL,69.8,Block IP immediately + Reset user password + Enable MFA
SOC-6493D66B,2026-05-26 03:12:28,admin,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,8,49.66,NORMAL,69.8,Block IP immediately + Reset user password + Enable MFA
SOC-495EA4EB,2026-05-26 00:38:20,deekshitha,211.4.194.93,NG,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1,82.97,ANOMALY,69.78,Verify with user + Flag for manager review
SOC-9953D78F,2026-05-26 02:59:39,root,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,5,49.62,NORMAL,69.77,Block IP immediately + Reset user password + Enable MFA
SOC-939929B8,2026-05-26 00:35:06,root,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,5,49.6,NORMAL,69.76,Block IP immediately + Reset user password + Enable MFA
SOC-544FA298,2026-05-26 00:08:53,root,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,5,49.6,NORMAL,69.76,Block IP immediately + Reset user password + Enable MFA
SOC-84189EB5,2026-05-26 00:32:28,root,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,4,49.53,NORMAL,69.72,Block IP immediately + Reset user password + Enable MFA
SOC-F8FAF321,2026-05-26 00:08:41,root,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,4,49.53,NORMAL,69.72,Block IP immediately + Reset user password + Enable MFA
SOC-024A37A7,2026-05-26 00:16:41,root,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,4,49.53,NORMAL,69.72,Block IP immediately + Reset user password + Enable MFA
SOC-9A9D55E3,2026-05-26 00:16:49,root,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,6,49.53,NORMAL,69.72,Block IP immediately + Reset user password + Enable MFA
SOC-43503C97,2026-05-26 01:15:33,root,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,10,49.49,NORMAL,69.69,Block IP immediately + Reset user password + Enable MFA
SOC-D6B00085,2026-05-26 03:27:33,john.doe,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,11,49.46,NORMAL,69.68,Block IP immediately + Reset user password + Enable MFA
SOC-650489BC,2026-05-26 00:40:18,admin,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,8,49.28,NORMAL,69.57,Block IP immediately + Reset user password + Enable MFA
SOC-C022EF03,2026-05-26 02:11:11,dev.ops,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,9,49.05,NORMAL,69.43,Block IP immediately + Reset user password + Enable MFA
SOC-3D7E2E9C,2026-05-26 02:00:34,guest,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,13,49.05,NORMAL,69.43,Block IP immediately + Reset user password + Enable MFA
SOC-307E4DCB,2026-05-26 04:37:18,admin,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,3,48.88,NORMAL,69.33,Block IP immediately + Reset user password + Enable MFA
SOC-164A4783,2026-05-26 00:14:57,admin,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,9,48.67,NORMAL,69.2,Block IP immediately + Reset user password + Enable MFA
SOC-8BF73575,2026-05-26 04:30:47,admin,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,2,48.53,NORMAL,69.12,Block IP immediately + Reset user password + Enable MFA
SOC-7F9A4416,2026-05-26 04:33:03,admin,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,2,48.53,NORMAL,69.12,Block IP immediately + Reset user password + Enable MFA
SOC-EE44CEF0,2026-05-26 03:59:46,jane.smith,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,11,48.42,NORMAL,69.05,Block IP immediately + Reset user password + Enable MFA
SOC-954573DE,2026-05-26 04:16:04,root,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1,48.36,NORMAL,69.02,Block IP + Force password reset for all targeted users
SOC-07567F8D,2026-05-26 04:32:25,root,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,48.36,NORMAL,69.02,Block IP + Force password reset for all targeted users
SOC-12147C3D,2026-05-26 04:00:24,root,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,48.36,NORMAL,69.02,Block IP + Force password reset for all targeted users
SOC-FF294743,2026-05-26 00:02:28,jane.smith,50.179.237.78,CN,MEDIUM,Suspicious After-Hours Login,after_hours_login,T1078,Valid Accounts,1,81.56,ANOMALY,68.94,Verify with user + Flag for manager review
SOC-0565B204,2026-05-26 04:26:07,dev.ops,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,7,48.21,NORMAL,68.93,Block IP immediately + Reset user password + Enable MFA
SOC-24CF9D67,2026-05-26 04:06:17,dev.ops,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,7,48.21,NORMAL,68.93,Block IP immediately + Reset user password + Enable MFA
SOC-61A5B282,2026-05-26 00:10:47,jane.smith,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,11,47.77,NORMAL,68.66,Block IP immediately + Reset user password + Enable MFA
SOC-7BFFE7F8,2026-05-26 00:03:46,hr.user,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,11,47.71,NORMAL,68.63,Block IP immediately + Reset user password + Enable MFA
SOC-B4278192,2026-05-26 01:12:50,root,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,3,47.58,NORMAL,68.55,Block IP immediately + Reset user password + Enable MFA
SOC-A8CAE432,2026-05-26 01:38:34,root,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,3,47.58,NORMAL,68.55,Block IP immediately + Reset user password + Enable MFA
SOC-10A3EEF1,2026-05-26 00:17:31,root,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,3,47.55,NORMAL,68.53,Block IP immediately + Reset user password + Enable MFA
SOC-8811E29E,2026-05-26 00:18:17,root,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,3,47.55,NORMAL,68.53,Block IP immediately + Reset user password + Enable MFA
SOC-6A7AEC1C,2026-05-26 00:20:02,jane.smith,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,6,47.4,NORMAL,68.44,Block IP immediately + Reset user password + Enable MFA
SOC-99248C0B,2026-05-26 02:14:56,hr.user,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,13,47.26,NORMAL,68.36,Block IP immediately + Reset user password + Enable MFA
SOC-C26C6446,2026-05-26 04:29:56,admin,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,47.05,NORMAL,68.23,Block IP + Force password reset for all targeted users
SOC-0B835CA9,2026-05-26 04:52:30,admin,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1,47.05,NORMAL,68.23,Block IP + Force password reset for all targeted users
SOC-2AA1B93D,2026-05-26 01:53:38,jane.smith,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,13,47.02,NORMAL,68.21,Block IP immediately + Reset user password + Enable MFA
SOC-DC4CDD58,2026-05-26 00:34:40,dev.ops,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,10,46.95,NORMAL,68.17,Block IP immediately + Reset user password + Enable MFA
SOC-E01CEF2C,2026-05-26 01:36:52,admin,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,2,46.95,NORMAL,68.17,Block IP immediately + Reset user password + Enable MFA
SOC-618F50A9,2026-05-26 04:25:47,guest,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,5,46.78,NORMAL,68.07,Block IP immediately + Reset user password + Enable MFA
SOC-B7EDEE54,2026-05-26 04:45:52,jane.smith,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,9,46.71,NORMAL,68.03,Block IP immediately + Reset user password + Enable MFA
SOC-62F3D907,2026-05-26 03:37:30,john.doe,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,12,46.68,NORMAL,68.01,Block IP immediately + Reset user password + Enable MFA
SOC-9CCF0393,2026-05-26 00:22:46,admin,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,8,46.63,NORMAL,67.98,Block IP immediately + Reset user password + Enable MFA
SOC-B5715E37,2026-05-26 03:45:46,admin,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,7,46.37,NORMAL,67.82,Block IP immediately + Reset user password + Enable MFA
SOC-0360C001,2026-05-26 02:46:11,root,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,4,46.36,NORMAL,67.82,Block IP immediately + Reset user password + Enable MFA
SOC-896350D1,2026-05-26 02:36:11,root,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,4,46.36,NORMAL,67.82,Block IP immediately + Reset user password + Enable MFA
SOC-DE1A0AB6,2026-05-26 03:32:54,admin,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,7,46.37,NORMAL,67.82,Block IP immediately + Reset user password + Enable MFA
SOC-4E9DBCC6,2026-05-26 03:57:03,admin,192.0.2.77,CN,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,7,46.37,NORMAL,67.82,Block IP immediately + Reset user password + Enable MFA
SOC-48E40A51,2026-05-26 03:22:32,dev.ops,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,9,46.25,NORMAL,67.75,Block IP immediately + Reset user password + Enable MFA
